ID,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Brand
4044,Land Rover Range Rover 3.0 Diesel LWB Vogue,Hyderabad,2017,122218.9996,Diesel,Automatic,First,13.33,2993,255,5,160,Land
586,Skoda Octavia Elegance 2.0 TDI AT,Hyderabad,2015,122086,Diesel,Automatic,First,19.3,1968,141,5,12.99,Skoda
3015,Honda City 1.5 V MT,Chennai,2009,122000,Petrol,Manual,Second,17,1497,118,5,3.5,Honda
3344,Toyota Fortuner 3.0 Diesel,Mumbai,2010,122000,Diesel,Manual,Second,11.5,2982,171,7,10.45,Toyota
469,Toyota Fortuner 4x4 MT,Jaipur,2014,122000,Diesel,Manual,Second,12.55,2982,168.5,7,16,Toyota
2685,Toyota Innova 2.5 V Diesel 8-seater,Chennai,2011,122000,Diesel,Manual,First,12.8,2494,102,8,10.75,Toyota
97,Tata Zest Quadrajet 1.3 75PS XE,Pune,2017,121900,Diesel,Manual,First,22.95,1248,74,5,3.75,Tata
1876,Volkswagen Vento Petrol Highline,Kochi,2012,121377,Petrol,Manual,First,15.04,1598,103.6,5,3.8,Volkswagen
3089,Toyota Innova 2.5 Z Diesel 7 Seater,Coimbatore,2015,121374,Diesel,Manual,First,12.99,2494,100.6,7,14.3,Toyota
2823,Toyota Innova Crysta 2.4 G MT,Hyderabad,2016,121362,Diesel,Manual,First,13.68,2393,147.8,7,16,Toyota
2333,Volkswagen Vento 1.5 TDI Highline,Chennai,2011,121311,Diesel,Manual,First,20.64,1498,108.5,5,2.9,Volkswagen
899,Maruti Swift VDI BSIV,Pune,2007,121000,Diesel,Manual,Second,17.8,1248,74,5,2.35,Maruti
1310,Skoda Octavia L and K 1.9 TDI MT,Hyderabad,2006,121000,Diesel,Manual,Second,16.4,1896,90,5,2.5,Skoda
3313,Land Rover Range Rover 2.2L Prestige,Delhi,2015,120445.5597,Diesel,Automatic,First,12.7,2179,187.7,5,36,Land
4291,Nissan Sunny 2011-2014 Diesel XL,Jaipur,2013,120005,Diesel,Manual,First,21.64,1461,84.8,5,4,Nissan
4679,Chevrolet Beat LS,Kolkata,2015,120000,Petrol,Manual,First,18.6,1199,76.8,5,2.5,Chevrolet
1448,Chevrolet Tavera LS B3 10 Seats BSIII,Hyderabad,2015,120000,Diesel,Manual,First,14.8,2499,80,9,5.5,Chevrolet
2618,Fiat Grande Punto 1.3 Emotion Pack (Diesel),Delhi,2010,120000,Diesel,Manual,First,17.8,1248,76,5,1.65,Fiat
729,Fiat Petra 1.2 EL,Pune,2005,120000,Petrol,Manual,Second,15.5,1242,72,5,0.85,Fiat
423,Ford Figo Diesel ZXI,Chennai,2010,120000,Diesel,Manual,First,20,1399,68,5,2.6,Ford
2297,Hyundai Santro Xing XP,Jaipur,2005,120000,Petrol,Manual,First,15,1086,63,5,1.15,Hyundai
2262,Hyundai Verna CRDi ABS,Chennai,2008,120000,Diesel,Manual,Second,18.1,1493,110,5,2,Hyundai
2468,Mahindra Scorpio 2.6 DX,Chennai,2005,120000,Diesel,Manual,Second,12.7,2609,116.6,8,2.9,Mahindra
2775,Mahindra Scorpio S10 4WD,Hyderabad,2015,120000,Diesel,Manual,First,15.4,2179,120,7,12,Mahindra
1174,Mahindra XUV500 W8 2WD,Mumbai,2016,120000,Diesel,Manual,First,15.1,2179,140,7,12,Mahindra
3330,Maruti Ertiga ZDI,Hyderabad,2013,120000,Diesel,Manual,First,20.77,1248,88.8,7,7,Maruti
1910,Maruti Swift VDI,Pune,2012,120000,Diesel,Manual,First,22.9,1248,74,5,3.75,Maruti
1631,Maruti Swift ZDi,Jaipur,2011,120000,Diesel,Manual,Second,22.9,1248,74,5,3.2,Maruti
25,Tata Indica Vista Aura 1.3 Quadrajet,Chennai,2011,120000,Diesel,Manual,Second,18,1248,75,5,1.75,Tata
3248,Tata Indica Vista Quadrajet VX,Chennai,2012,120000,Diesel,Manual,Second,22.3,1248,74,5,2.6,Tata
589,Tata New Safari DICOR 2.2 VX 4x4,Chennai,2009,120000,Diesel,Manual,Second,13.93,2179,138,7,3,Tata
4681,Volkswagen Vento 1.5 TDI Highline AT,Mumbai,2015,120000,Diesel,Automatic,First,21.21,1498,103.2,5,5.75,Volkswagen
360,Mercedes-Benz S-Class 280 AT,Kochi,2004,119859,Petrol,Automatic,First,13,2987,210,5,7.1,Mercedes-Benz
3009,Land Rover Freelander 2 TD4 SE,Jaipur,2012,119203,Diesel,Automatic,First,12.39,2179,115,5,16.5,Land
3068,Ford Endeavour 2.5L 4X2 MT,Jaipur,2011,119000,Diesel,Manual,First,13.1,2499,141,7,6.5,Ford
713,Honda City ZX GXi,Pune,2008,119000,Petrol,Manual,Second,17.7,1497,78,5,2.25,Honda
200,Honda CR-V RVi MT,Jaipur,2007,119000,Petrol,Manual,Third,13.1,1997,141.1,5,3.91,Honda
2659,Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,Ahmedabad,2013,119000,Diesel,Manual,First,12.99,2494,100,8,8,Toyota
4125,Chevrolet Optra Magnum 1.6 LS BS3,Jaipur,2007,118500,Petrol,Manual,First,12.9,1598,102.5,5,1.25,Chevrolet
4198,Audi Q7 3.0 TDI quattro,Coimbatore,2014,118218,Diesel,Automatic,First,12.07,2967,241.4,7,31.41,Audi
4471,Hyundai i20 Sportz 1.4 CRDi,Pune,2015,118211,Diesel,Manual,First,22.54,1396,88.73,5,5.9,Hyundai
4673,Hyundai Verna Transform SX VGT CRDi,Hyderabad,2011,118077,Diesel,Manual,First,16.2,1493,110,5,3.85,Hyundai
381,Chevrolet Optra Magnum 1.6 LS Petrol,Jaipur,2007,118000,Petrol,Manual,First,12.9,1598,102.5,5,1.35,Chevrolet
1410,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Pune,2009,118000,Diesel,Manual,First,12.8,2494,102,8,4.5,Toyota
3066,Toyota Innova 2.5 V Diesel 7-seater,Mumbai,2014,118000,Diesel,Manual,First,12.8,2494,102,7,10.75,Toyota
2261,Nissan Sunny 2011-2014 Diesel XL,Hyderabad,2012,117777,Diesel,Manual,First,21.64,1461,84.8,5,4.75,Nissan
2501,Land Rover Discovery 3 TDV6 Diesel Automatic,Pune,2012,117236,Diesel,Automatic,Second,11.8,2720,190,7,14,Land
2781,Ford Fiesta 1.4 SXi TDCi ABS,Pune,2008,117080,Diesel,Manual,Third,17.8,1399,68,5,2.25,Ford
313,Tata Indica Vista Aqua 1.3 Quadrajet,Jaipur,2009,117000,Diesel,Manual,First,18,1248,75,5,1.1,Tata
1032,Hyundai Grand i10 CRDi Asta,Ahmedabad,2014,116905,Diesel,Manual,First,24,1120,70,5,4,Hyundai
2948,Mahindra XUV500 W8 4WD,Coimbatore,2013,116694,Diesel,Manual,First,15.1,2179,140,7,9.57,Mahindra
1524,Ford Endeavour XLT TDCi 4X4,Mumbai,2007,116000,Diesel,Manual,Third,10.9,2499,141,7,3.75,Ford
4382,Mercedes-Benz New C-Class C 220 CDI CLASSIC,Jaipur,2009,116000,Diesel,Manual,Second,15.8,2148,170,5,8.5,Mercedes-Benz
3571,Mitsubishi Pajero 2.8 SFX 7Str,Pune,2012,116000,Diesel,Manual,First,10.5,2835,107.2,6,9.95,Mitsubishi
1542,Toyota Corolla Altis Aero D 4D J,Pune,2011,116000,Diesel,Manual,Second,21.43,1364,138,5,5.75,Toyota
1010,Toyota Etios GD,Hyderabad,2015,116000,Diesel,Manual,Second,23.59,1364,67.05,5,5.8,Toyota
591,Toyota Fortuner 4x2 AT,Hyderabad,2015,116000,Diesel,Automatic,Second,12.55,2982,168.5,7,19.25,Toyota
2367,Honda CR-V 2.4 AT,Pune,2007,115800,Petrol,Automatic,Third,10.1,2354,152,5,3.8,Honda
4570,Maruti Swift VDI BSIV,Kolkata,2013,115195,Diesel,Manual,First,25.2,1248,74,5,3.85,Maruti
4701,Mitsubishi Pajero 2.8 SFX BSIV Dual Tone,Mumbai,2008,115086.2228,Diesel,Manual,Third,10.5,2835,107.2,6,5.45,Mitsubishi
2639,Chevrolet Beat LT,Chennai,2010,115000,Petrol,Manual,First,18.6,1199,79.4,5,1.75,Chevrolet
3608,Ford Figo 1.5D Trend MT,Pune,2016,115000,Diesel,Manual,First,25.83,1498,99,5,4.5,Ford
3699,Honda City 1.5 GXI,Pune,2002,115000,Petrol,Manual,Second,12.8,1493,100,5,1.5,Honda
3905,Hyundai Santro Xing GLS,Chennai,2010,115000,Petrol,Manual,Second,17.92,1086,62.1,5,1.5,Hyundai
3349,Maruti Swift VDI,Pune,2014,115000,Diesel,Manual,First,28.4,1248,74,5,4.5,Maruti
3371,Toyota Fortuner 4x2 Manual,Delhi,2012,115000,Diesel,Manual,First,13,2982,168.5,7,12.99,Toyota
2799,Volkswagen Jetta 2012-2014 2.0L TDI Highline,Chennai,2012,115000,Diesel,Manual,First,19.33,1968,138.1,5,6.95,Volkswagen
4516,Volkswagen Vento Diesel Highline,Pune,2012,115000,Diesel,Manual,Second,20.54,1598,103.6,5,4.33,Volkswagen
4723,Honda City 1.5 S MT,Chennai,2008,114750,Petrol,Manual,Second,17,1497,118,5,2.75,Honda
1331,Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,2013,114708,Diesel,Manual,First,12.99,2494,100,8,12.6,Toyota
1153,Ford Figo Petrol ZXI,Kolkata,2010,114703,Petrol,Manual,First,15.6,1196,70,5,1.8,Ford
745,Hyundai Verna 1.6 CRDi EX AT,Pune,2013,114000,Diesel,Automatic,First,22.32,1582,126.3,5,6.75,Hyundai
1120,Hyundai i20 1.4 CRDi Asta,Hyderabad,2011,113562,Diesel,Manual,First,23,1396,90,5,4.6,Hyundai
4948,Mahindra XUV500 W6 2WD,Hyderabad,2015,113000,Diesel,Manual,First,15.1,2179,140,7,10.85,Mahindra
2207,Skoda Laura Ambiente,Hyderabad,2008,113000,Diesel,Manual,First,17.5,1896,106,5,4.5,Skoda
4488,Ford Fiesta 1.4 Duratorq ZXI,Pune,2007,112808,Diesel,Manual,Second,17.8,1399,68,5,2.05,Ford
1729,Audi A6 2.7 TDI,Pune,2011,112719,Diesel,Automatic,First,12.4,2698,179.5,5,11.5,Audi
3359,Ford Endeavour XLT TDCi 4X2,Chennai,2007,112718.6614,Diesel,Manual,First,13.1,2499,141,7,5.5,Ford
2907,Maruti Versa DX2 BS II,Mumbai,2003,112606.8855,Petrol,Manual,Second,11.3,1298,83.1,8,1.25,Maruti
4908,BMW 5 Series 2003-2012 530d Highline,Pune,2008,112500,Diesel,Automatic,First,11.5,2993,235,5,7.99,BMW
4526,Toyota Innova 2.5 G (Diesel) 8 Seater,Coimbatore,2010,112212.8429,Diesel,Manual,First,12.99,2494,100.6,8,7.96,Toyota
4484,Maruti Ertiga SHVS ZDI Plus,Hyderabad,2016,112200,Diesel,Manual,First,24.52,1248,88.5,7,8.3,Maruti
2811,Toyota Innova 2.5 GX (Diesel) 7 Seater,Hyderabad,2009,112002.4325,Diesel,Manual,First,12.99,2494,100.6,7,7.5,Toyota
4179,Toyota Innova 2.5 V Diesel 7-seater,Pune,2011,112000,Diesel,Manual,First,12.8,2494,102,7,8.5,Toyota
3843,Maruti 800 AC Uniq,Jaipur,2009,111506.085,Petrol,Manual,Second,16.1,796,37,4,0.8,Maruti
4104,Chevrolet Beat LS,Hyderabad,2010,111111,Petrol,Manual,Second,18.6,1199,79.4,5,2,Chevrolet
36,Maruti Wagon R LXI Minor,Jaipur,2009,111000,Petrol,Manual,First,18.9,1061,67,5,1.51,Maruti
2860,Mercedes-Benz S-Class 280 AT,Chennai,2003,111000,Petrol,Automatic,First,13,2987,210,5,6.5,Mercedes-Benz
1007,Ford Figo Diesel ZXI,Kolkata,2012,110438,Diesel,Manual,First,20,1399,68.05,5,3.5,Ford
1167,Skoda Yeti Elegance,Hyderabad,2010,110009,Diesel,Manual,First,17.67,1968,138.08,5,6.99,Skoda
3306,Audi Q3 35 TDI Quattro Premium,Pune,2013,110000,Diesel,Automatic,First,15.73,1968,174.33,5,19,Audi
55,BMW X5 3.0d,Chennai,2009,110000,Diesel,Automatic,First,11,2993,235,5,18,BMW
644,Honda Amaze S i-Dtech,Pune,2015,110000,Diesel,Manual,First,25.8,1498,98.6,5,4.65,Honda
1740,Honda Civic 2006-2010 1.8 S MT,Chennai,2006,110000,Petrol,Manual,First,13.5,1799,130,5,2.65,Honda
4811,Hyundai Santa Fe 2WD AT,Delhi,2014,110000,Diesel,Automatic,First,13.01,2199,194.3,7,12.9,Hyundai
845,Hyundai Santa Fe 4WD AT,Chennai,2014,110000,Diesel,Automatic,First,13.01,2199,194.3,7,14.4,Hyundai
4977,Maruti Dzire VDI,Hyderabad,2011,110000,Diesel,Manual,First,28.4,1248,73.75,5,4,Maruti
2450,Maruti Wagon R LX,Jaipur,2006,110000,Petrol,Manual,First,18.9,998,67.1,5,1.11,Maruti
3506,Mitsubishi Pajero Sport 4X4,Delhi,2014,110000,Diesel,Manual,First,13.5,2477,175.56,7,15,Mitsubishi
777,Tata Indica Vista Quadrajet VX,Hyderabad,2012,110000,Diesel,Manual,First,22.3,1248,74,5,2.8,Tata
526,Toyota Corolla Altis VL,Mumbai,2008,110000,Petrol,Automatic,Second,14.53,1798,138.1,5,2.75,Toyota
2155,Toyota Fortuner 2.8 4WD MT,Hyderabad,2010,110000,Diesel,Manual,First,14.24,2755,174.5,7,13.7,Toyota
3559,Hyundai Verna CRDi 1.6 SX Option,Hyderabad,2008,109606,Diesel,Manual,First,22,1582,126.2,5,2.9,Hyundai
2555,Chevrolet Beat Diesel LT,Chennai,2011,109500,Diesel,Manual,Third,25.44,936,57.6,5,1.5,Chevrolet
4245,Land Rover Freelander 2 SE,Chennai,2011,109000,Diesel,Automatic,First,12.39,2179,147.51,5,16.5,Land
4936,Toyota Innova 2.5 VX (Diesel) 7 Seater,Hyderabad,2010,109000,Diesel,Manual,Second,12.99,2494,100.6,7,8.26,Toyota
4028,Tata Indica GLS BS IV,Pune,2007,108995,Petrol,Manual,First,15.3,1193,65.3,5,1.25,Tata
3431,Ford Figo Diesel EXI,Hyderabad,2010,108882,Diesel,Manual,Second,20,1399,68,5,2.4,Ford
92,Toyota Fortuner 3.0 Diesel,Pune,2009,108752.0645,Diesel,Manual,Second,11.5,2982,171,7,10.5,Toyota
1337,BMW 5 Series 2003-2012 530d Highline,Coimbatore,2013,108640,Diesel,Automatic,First,11.5,2993,235,5,23.29,BMW
1026,Volkswagen Vento Diesel Trendline,,2011,108626,Diesel,Manual,First,20.54,1598,103.6,5,3.65,Volkswagen
421,Hyundai Verna CRDi SX,Chennai,2012,108242,Diesel,Manual,First,16.8,1493,110,5,4.25,Hyundai
494,BMW X3 xDrive20d,Pune,2012,108000,Diesel,Automatic,First,16.09,1995,184,5,17.5,BMW
3567,Hyundai Santro Xing XO eRLX Euro II,Pune,2006,108000,Petrol,Manual,Second,17,1086,62,5,1.2,Hyundai
48,Maruti Swift VDI BSIV,Hyderabad,2014,108000,Diesel,Manual,First,25.2,1248,74,5,5.5,Maruti
2178,Skoda Superb Elegance 1.8 TSI AT,Pune,2014,108000,Petrol,Automatic,First,13.7,1798,157.75,5,4.35,Skoda
3836,Tata Indigo LS,Jaipur,2005,108000,Diesel,Manual,Second,17,1405,70,5,1,Tata
1355,Toyota Innova Crysta 2.8 ZX AT,Bangalore,2016,108000,Diesel,Automatic,First,11.36,2755,171.5,7,20.5,Toyota
2986,Ford Ikon 1.6 CLXI,Pune,2003,107900.8706,Petrol,Manual,Second,14.2,1597,92,5,0.85,Ford
1295,Ford Endeavour 2.2 Trend MT 4X4,Hyderabad,2016,107890,Diesel,Manual,First,13.5,2198,157.7,7,20.5,Ford
3898,Toyota Fortuner 4x2 Manual,Hyderabad,2014,107825,Diesel,Manual,First,13,2982,168.5,7,20.5,Toyota
605,Ford Figo Diesel EXI,Chennai,2010,107389,Diesel,Manual,Second,20,1399,68,5,1.9,Ford
4972,Volkswagen Polo Diesel Comfortline 1.2L,Hyderabad,2012,107023,Diesel,Manual,First,22.07,1199,73.9,5,3.9,Volkswagen
2327,Ford Fiesta 1.4 Duratec EXI Limited Edition,Chennai,2010,107000,Petrol,Manual,First,16.6,1388,68,5,2.6,Ford
4230,Ford Fiesta Classic 1.4 Duratorq CLXI,Hyderabad,2012,107000,Diesel,Manual,First,17.8,1399,67,5,3,Ford
3526,Hyundai i20 Asta 1.4 CRDi,Chennai,2012,107000,Diesel,Manual,Second,21.27,1396,88.73,5,4.5,Hyundai
4475,Mahindra Verito 1.5 D4 BSIV,Hyderabad,2013,107000,Diesel,Manual,First,21.03,1461,64.1,5,3.7,Mahindra
3460,Maruti Swift Dzire LXI,Kolkata,2015,107000,Petrol,Manual,First,20.85,1197,83.14,5,4,Maruti
4479,Maruti Swift Vdi BSIII,Chennai,2008,107000,Diesel,Manual,Second,17.8,1248,75,5,3.1,Maruti
4898,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Hyderabad,2010,107000,Diesel,Automatic,First,14.84,2143,170,5,11.99,Mercedes-Benz
476,Nissan Sunny 2011-2014 XL,Chennai,2013,107000,Petrol,Manual,Second,16.95,1498,97.7,5,2.9,Nissan
2445,Toyota Fortuner 4x2 Manual,Delhi,2014,107000,Diesel,Manual,First,13,2982,168.5,7,16.5,Toyota
2134,Toyota Innova 2.5 VX (Diesel) 7 Seater,Hyderabad,2013,107000,Diesel,Manual,Second,12.99,2494,100.6,7,13.5,Toyota
517,Volvo XC60 D5,Pune,2011,106976,Diesel,Automatic,First,13.5,2400,215,5,13.8,Volvo
1575,Toyota Innova 2.5 G (Diesel) 8 Seater,Mumbai,2012,106000,Diesel,Manual,First,12.99,2494,100,8,8.4,Toyota
3113,Mahindra Xylo D4,Hyderabad,2016,105545,Diesel,Manual,First,14,2498,112,7,5.3,Mahindra
2386,Toyota Fortuner 2.8 4WD MT,Kochi,2015,105072,Diesel,Manual,First,14.24,2755,174.5,7,13.28,Toyota
4604,Toyota Innova 2.5 VX (Diesel) 7 Seater,Jaipur,2014,105044,Diesel,Manual,First,12.99,2494,100.6,7,10.75,Toyota
1095,Audi A4 2.0 TDI Multitronic,Jaipur,2011,105000,Diesel,Automatic,Second,16.55,1968,140,5,14.5,Audi
2920,BMW 3 Series 320d,Hyderabad,2010,105000,Diesel,Automatic,Second,13.2,1995,170,5,11,BMW
2096,Hyundai Santro LP - Euro II,Chennai,2005,105000,Petrol,Manual,First,13,999,62,5,1.75,Hyundai
749,Mahindra Bolero ZLX,Jaipur,2012,105000,Diesel,Manual,Second,15.96,2523,62.1,7,6,Mahindra
836,Mahindra Scorpio VLX 4WD AIRBAG BSIV,Jaipur,2010,105000,Diesel,Manual,Second,12.05,2179,120,8,5.21,Mahindra
2985,Maruti Ertiga VDI,Pune,2012,105000,Diesel,Manual,Second,20.77,1248,88.76,7,5.9,Maruti
2968,Maruti Ertiga ZDI,Pune,2013,105000,Diesel,Manual,Second,25.47,1248,88.8,7,6.75,Maruti
1689,Maruti Swift Dzire Vdi BSIV,Pune,2010,105000,Diesel,Manual,First,19.3,1248,73.9,5,3.15,Maruti
3027,Skoda Octavia Rider Classic 1.9 TDI,Hyderabad,2005,105000,Diesel,Manual,First,18.7,1896,66,5,1.99,Skoda
3552,Toyota Corolla H4,Chennai,2004,105000,Petrol,Automatic,Second,11.3,1794,125,5,2.5,Toyota
1085,Tata Sumo EX,Bangalore,2014,104464.1469,Diesel,Manual,First,15.3,2956,83.8,7,4.45,Tata
3101,Skoda Octavia Ambiente 1.9 TDI,Delhi,2008,104160.9412,Diesel,Manual,First,18.7,1896,66,5,2.2,Skoda
4109,Hyundai Verna SX CRDi AT,Hyderabad,2012,104000,Diesel,Automatic,First,19.08,1582,126.32,5,5.75,Hyundai
4542,Mitsubishi Lancer 1.5 SFXi,Chennai,2001,104000,Petrol,Manual,Third,13.7,1468,85.8,5,1,Mitsubishi
2409,Toyota Etios Liva GD SP,Delhi,2014,104000,Diesel,Manual,First,23.59,1364,67.06,5,3,Toyota
472,Toyota Innova 2.5 VX 7 STR BSIV,Hyderabad,2012,104000,Diesel,Manual,First,12.8,2494,102,7,11.75,Toyota
167,BMW 3 Series 320d,Coimbatore,2009,103905,Diesel,Automatic,First,22.69,1995,190,5,9.92,BMW
3279,Hyundai Verna 1.6 SX,Delhi,2011,103814,Diesel,Manual,Second,22.32,1582,126.32,5,4.5,Hyundai
3952,Maruti Alto Vxi 1.1,Chennai,2007,103653,Petrol,Manual,Second,18.9,1061,47,5,1.22,Maruti
1336,Hyundai Tucson CRDi,Jaipur,2006,103515,Diesel,Manual,Third,12.6,1991,112,7,5,Hyundai
3170,Maruti Zen VXI BSII,Kochi,2003,103356.1407,Petrol,Manual,Third,17.3,993,60,5,1.52,Maruti
3502,Maruti Swift VDI,Pune,2014,103000,Diesel,Manual,Second,28.4,1248,74,5,5.25,Maruti
1228,Mercedes-Benz S Class 2005 2013 S 350 L,Mumbai,2006,103000,Petrol,Automatic,First,10.13,3498,364.9,5,8.85,Mercedes-Benz
4084,Tata Indigo CS eGVX,Kolkata,2015,103000,Petrol,Manual,First,15.64,1193,64.08,5,3,Tata
85,Tata New Safari DICOR 2.2 EX 4x4,Hyderabad,2007,103000,Diesel,Manual,First,13.93,2179,138,7,3.6,Tata
4463,Audi Q7 3.0 TDI Quattro Technology,Coimbatore,2014,102865,Diesel,Automatic,First,12.07,2967,241.4,7,30.5,Audi
3767,Mahindra XUV500 W10 AWD,Hyderabad,2015,102626,Diesel,Manual,First,16,2179,140,7,12.25,Mahindra
607,Toyota Innova 2.5 LE 2014 Diesel 7 Seater,Pune,2014,102418,Diesel,Manual,First,12.99,2494,102,7,10.1,Toyota
2122,Audi Q7 3.0 TDI Quattro Technology,Pune,2008,102170.865,Diesel,Automatic,Second,12.07,2967,241.4,7,18,Audi
3850,Ford Figo Petrol ZXI,Bangalore,2010,102016,Petrol,Manual,First,15.6,1196,70,5,2.25,Ford
1469,Honda City 1.5 V MT,Pune,2011,102013,Petrol,Manual,First,17,1497,118,5,3.75,Honda
4437,Volvo XC90 2007-2015 D5 AT AWD,Kochi,2014,102001,Diesel,Automatic,First,11.1,2400,200,7,23.58,Volvo
2694,Hyundai Santro Xing XL eRLX Euro III,Mumbai,2005,102000,Petrol,Manual,Second,17,1086,62.1,5,0.85,Hyundai
152,Maruti Zen LXi - BS III,Mumbai,2005,102000,Petrol,Manual,First,17.3,993,60,5,0.7,Maruti
3208,Mercedes-Benz E-Class E270 CDI,Hyderabad,2005,102000,Diesel,Automatic,Second,11,2987,198.5,5,4.65,Mercedes-Benz
3884,Mercedes-Benz E-Class E270 CDI,Bangalore,2005,102000,Diesel,Automatic,First,11,2987,198.5,5,10,Mercedes-Benz
2735,Toyota Fortuner 4x2 AT,Pune,2014,102000,Diesel,Automatic,Second,12.55,2982,168.5,7,16.5,Toyota
1117,Toyota Innova 2.5 G (Diesel) 7 Seater,Mumbai,2015,102000,Diesel,Manual,First,12.99,2494,100.6,7,8.25,Toyota
2954,BMW 5 Series 2003-2012 525d,Hyderabad,2011,101999,Diesel,Automatic,First,16.73,1995,218,5,19.99,BMW
4140,Toyota Fortuner 4x2 AT,Coimbatore,2015,101337,Diesel,Automatic,First,12.55,2982,168.5,7,21.67,Toyota
2744,BMW X5 3.0d,Coimbatore,2010,101119,Diesel,Automatic,First,11,2993,235,5,18.46,BMW
2814,Volkswagen Jetta 2007-2011 1.9 Highline TDI,Chennai,2009,100970,Diesel,Automatic,First,15.5,1896,105,5,4,Volkswagen
3229,Tata Indica V2 eLS,Chennai,2017,100400,Diesel,Manual,First,25,1396,69,5,2.85,Tata
353,Tata Bolt Quadrajet XE,Hyderabad,2016,100303,Diesel,Manual,First,22.95,1248,74,5,3.7,Tata
3709,Toyota Innova Crysta 2.8 GX AT,Ahmedabad,2016,100200,Diesel,Automatic,First,11.36,2755,171.5,7,17,Toyota
1290,Honda City ZX VTEC,Jaipur,2006,100173,Petrol,Manual,Second,16.9,1497,100,5,2.4,Honda
3522,Tata Manza Aqua Quadrajet,Jaipur,2010,100030,Diesel,Manual,Second,18.8,1248,90,5,1.6,Tata
905,Mahindra Scorpio VLX,Mumbai,2011,100010,Diesel,Manual,Second,12.05,2179,120,8,5.5,Mahindra
1898,Honda CR-V RVi MT,Jaipur,2008,100009,Petrol,Manual,Second,13.1,1997,141.1,5,6.5,Honda
674,BMW 3 Series 320d Luxury Plus,Ahmedabad,2015,100000,Diesel,Automatic,First,18.88,1995,184,5,24.75,BMW
2916,Chevrolet Aveo 1.4 LS,Jaipur,2006,100000,Petrol,Manual,First,14.49,1399,92.7,5,1.4,Chevrolet
2132,Ford Ecosport 1.5 Ti VCT MT Titanium,Hyderabad,2013,100000,Petrol,Manual,Second,15.8,1499,110,5,6.5,Ford
1436,Ford Endeavour 3.0L 4X4 AT,Chennai,2011,100000,Diesel,Automatic,First,11.4,2953,153.86,7,8.5,Ford
4951,Ford Fiesta 1.4 Duratec EXI,Chennai,2007,100000,Petrol,Manual,First,16.6,1388,68,5,1.6,Ford
222,Ford Figo Aspire 1.5 TDCi Ambiente,Hyderabad,2016,100000,Diesel,Manual,First,25.83,1498,99,5,5.1,Ford
1190,Honda City ZX CVT,Chennai,2005,100000,Petrol,Automatic,Third,16.4,1497,78,5,1.96,Honda
4611,Hyundai Getz GLS,Jaipur,2005,100000,Petrol,Manual,Second,15.3,1341,83,5,0.85,Hyundai
873,Hyundai i20 Magna,Jaipur,2012,100000,Petrol,Manual,First,18.5,1197,82.85,5,3.25,Hyundai
951,Hyundai Santa Fe 4WD AT,Pune,2015,100000,Diesel,Automatic,Second,13.01,2199,194.3,7,14.5,Hyundai
552,Hyundai Santro GLS II - Euro II,Pune,2009,100000,Petrol,Manual,First,15,999,62,5,1.6,Hyundai
3065,Hyundai Santro Xing XO CNG,Pune,2005,100000,CNG,Manual,Third,17,1086,62,5,1.2,Hyundai
1202,Hyundai Xcent 1.1 CRDi S,Jaipur,2015,100000,Diesel,Manual,First,24.4,1120,71,5,4,Hyundai
3913,Mahindra Scorpio SLX,Chennai,2008,100000,Diesel,Manual,Second,12.7,2609,120,8,4,Mahindra
1769,Maruti Alto K10 LXI,Pune,2012,100000,Petrol,Manual,First,20.92,998,67.1,5,1.8,Maruti
2202,Maruti Alto LXi,Jaipur,2011,100000,Petrol,Manual,First,19.7,796,46.3,5,1.5,Maruti
59,Maruti Swift Dzire Tour LDI,Kolkata,2013,100000,Diesel,Manual,First,23.4,1248,74,5,3.5,Maruti
380,Maruti Swift Dzire ZDi,Chennai,2010,100000,Diesel,Manual,First,19.3,1248,73.9,5,4.5,Maruti
709,Maruti Swift Ldi BSIII,Bangalore,2008,100000,Diesel,Manual,Second,17.8,1248,75,5,3,Maruti
1017,Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Pune,2014,100000,Diesel,Automatic,First,14.21,2143,203,5,25,Mercedes-Benz
3734,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,Chennai,2013,100000,Diesel,Automatic,Second,11.3,2987,254.8,7,38,Mercedes-Benz
1438,Mercedes-Benz M-Class ML 350 CDI Corporate,Mumbai,2011,100000,Diesel,Automatic,First,14,2987,224,5,14.41,Mercedes-Benz
2389,Skoda Laura 1.9 TDI MT Ambiente,Jaipur,2009,100000,Diesel,Manual,First,17,1896,105,5,3.11,Skoda
170,Skoda Octavia RS,Jaipur,2005,100000,Petrol,Automatic,First,14.45,1984,197,5,2.05,Skoda
2614,Toyota Fortuner 3.0 Diesel,Bangalore,2012,100000,Diesel,Manual,Third,11.5,2982,171,7,16,Toyota
2978,Toyota Fortuner 3.0 Diesel,Hyderabad,2010,100000,Diesel,Manual,First,11.5,2982,171,7,13,Toyota
